Edad,Fecha de nacimiento,Sexo,Lugar de residencia,Composición del hogar,Grado de consanguinidad,Número de personas con quienes vive,Profesión de los padres,Nivel escolar,Rendimiento académico promedio,Antecedentes de maltrato familiar o escolar,Participa en actividades extracurriculares,Usa redes sociales activamente,Contactó de forma inapropiada en redes,Involucrado en otros incidentes de agresión,Conocía a la víctima,Antecedentes penales o disciplinarios,Trastorno psicológico o adicción,Atención psicológica previa,Se siente arrepentido,Reconoce que su comportamiento fue incorrecto,Premeditado o impulsivo,Violencia física o amenazas,Actuó solo o con otras personas,Edad inicio consumo pornográfico,Contenido violento o explícito en material
11,2018-01-18,Masculino,Port Jessicafort,Extendida,Tios,4,Obrero,Universitario,8,No,Sí,No,Sí,No,Sí,No,No,Sí,No,No,Impulsivo,No,Con otras personas,9,Sí
3,2021-03-19,Otro,Timothyborough,Nuclear,Abuelos,7,Obrero,Primaria,9,No,No,No,Sí,Sí,Sí,Sí,No,No,No,No,Premeditado,No,Solo,11,No
8,2006-11-09,Femenino,West Johnfort,Extendida,Abuelos,2,Empleado público,Primaria,2,No,No,No,No,Sí,No,No,No,No,Sí,No,Premeditado,Sí,Solo,6,No
7,2009-01-30,Otro,East Matthew,Nuclear,Otros familiares,6,Desempleado,Técnico,7,No,No,Sí,No,Sí,No,Sí,Sí,No,No,No,Premeditado,No,Solo,11,No
7,2014-12-11,Femenino,New Davidbury,Nuclear,Tios,7,Obrero,Secundaria,4,Sí,No,Sí,Sí,No,Sí,No,No,No,No,Sí,Premeditado,Sí,Con otras personas,11,Sí
15,2012-05-18,Femenino,East Hayleyfurt,Monoparental,Tios,4,Desempleado,Primaria,5,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,Impulsivo,Sí,Con otras personas,13,Sí
1,2023-01-04,Masculino,Johnland,Extendida,Tios,3,Profesor,Universitario,3,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Premeditado,No,Con otras personas,12,No
5,2021-07-31,Femenino,Schneiderland,Monoparental,Tios,4,Desempleado,Primaria,9,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Premeditado,No,Con otras personas,9,Sí
16,2014-08-23,Femenino,Hansenfort,Extendida,Abuelos,3,Empleado público,Secundaria,3,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,Impulsivo,Sí,Con otras personas,9,Sí
3,2014-08-14,Femenino,East Matthew,Monoparental,Otros familiares,1,Empresario,Técnico,6,Sí,Sí,No,Sí,No,No,No,Sí,No,No,No,Premeditado,Sí,Solo,10,Sí
8,2009-10-20,Femenino,Lake Joseph,Nuclear,Padres,3,Profesional,Primaria,9,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Impulsivo,No,Solo,6,No
15,2015-03-19,Masculino,West Sarahshire,Monoparental,Hermanos,2,Empresario,Primaria,4,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Premeditado,No,Con otras personas,8,No
11,2009-09-12,Masculino,North Jenna,Extendida,Hermanos,3,Profesional,Secundaria,1,Sí,No,No,No,No,No,No,No,No,Sí,Sí,Impulsivo,Sí,Solo,9,No
3,2017-06-17,Otro,Lake Deniseburgh,Monoparental,Hermanos,7,Desempleado,Primaria,4,No,Sí,No,Sí,No,Sí,Sí,Sí,No,No,Sí,Premeditado,Sí,Solo,14,No
3,2018-08-09,Otro,Matthewbury,Monoparental,Tios,7,Empresario,Universitario,5,No,No,Sí,Sí,No,Sí,No,No,Sí,Sí,Sí,Premeditado,Sí,Solo,6,No
15,2010-04-05,Femenino,East Ethanhaven,Nuclear,Abuelos,3,Profesor,Primaria,8,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Premeditado,Sí,Solo,8,Sí
5,2017-03-31,Femenino,West Lauramouth,Monoparental,Tios,3,Profesor,Técnico,1,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Impulsivo,Sí,Solo,12,No
1,2015-05-08,Masculino,Lake Nathaniel,Extendida,Otros familiares,7,Empresario,Técnico,5,No,No,Sí,Sí,No,Sí,No,No,No,No,Sí,Premeditado,No,Solo,8,Sí
7,2009-04-02,Masculino,Bergfort,Nuclear,Otros familiares,1,Desempleado,Técnico,6,Sí,Sí,No,Sí,No,Sí,No,No,Sí,No,No,Impulsivo,Sí,Con otras personas,9,Sí
2,2022-12-10,Femenino,Claudiaburgh,Nuclear,Tios,2,Empleado público,Universitario,8,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,No,No,Premeditado,Sí,Con otras personas,6,No
1,2015-06-02,Otro,East Amytown,Monoparental,Otros familiares,6,Empresario,Universitario,4,Sí,No,Sí,No,No,No,No,No,Sí,No,No,Premeditado,No,Solo,7,No
10,2011-10-29,Otro,West Leslieborough,Monoparental,Padres,2,Profesor,Técnico,4,No,No,No,Sí,No,No,Sí,No,Sí,No,No,Premeditado,Sí,Con otras personas,11,No
4,2023-09-17,Femenino,Joshuastad,Extendida,Abuelos,1,Desempleado,Universitario,4,Sí,Sí,No,No,Sí,No,Sí,Sí,No,No,No,Premeditado,Sí,Solo,9,No
7,2020-11-05,Masculino,New Sherryport,Monoparental,Tios,5,Profesor,Técnico,2,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,Premeditado,No,Con otras personas,8,No
13,2012-01-13,Masculino,Lake Leslie,Nuclear,Hermanos,1,Desempleado,Universitario,9,Sí,No,No,Sí,Sí,No,No,No,No,No,No,Premeditado,Sí,Con otras personas,13,No
12,2013-06-07,Masculino,Sherryfort,Monoparental,Padres,3,Empleado público,Universitario,3,Sí,Sí,No,No,No,No,Sí,No,Sí,Sí,No,Premeditado,Sí,Solo,10,No
4,2010-10-21,Femenino,Georgeside,Monoparental,Tios,2,Desempleado,Primaria,1,Sí,No,No,Sí,Sí,No,Sí,Sí,No,No,Sí,Impulsivo,No,Solo,14,No
9,2020-09-24,Otro,Marilynstad,Monoparental,Padres,5,Empresario,Primaria,3,Sí,Sí,Sí,No,Sí,No,No,Sí,Sí,No,No,Premeditado,No,Con otras personas,12,No
14,2019-11-04,Masculino,Danielfort,Extendida,Hermanos,5,Empleado público,Primaria,2,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Impulsivo,No,Con otras personas,12,No
8,2012-11-09,Otro,West Natasha,Extendida,Padres,6,Profesor,Primaria,9,No,Sí,No,No,Sí,No,No,Sí,No,Sí,No,Impulsivo,Sí,Con otras personas,12,No
6,2007-10-06,Femenino,West Charlesport,Extendida,Padres,1,Obrero,Técnico,7,Sí,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Premeditado,Sí,Solo,11,Sí
6,2007-08-16,Masculino,West Nicholas,Monoparental,Padres,3,Profesional,Técnico,2,No,Sí,Sí,No,No,Sí,No,Sí,No,No,Sí,Premeditado,Sí,Solo,12,Sí
14,2020-10-24,Masculino,West Andrea,Nuclear,Otros familiares,3,Empleado público,Primaria,7,No,No,No,Sí,Sí,Sí,No,Sí,Sí,No,No,Premeditado,Sí,Solo,10,No
14,2006-10-05,Femenino,West Robin,Extendida,Tios,3,Empleado público,Primaria,8,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,No,Sí,Premeditado,Sí,Solo,9,No
4,2016-01-06,Otro,Tammymouth,Monoparental,Hermanos,7,Profesor,Secundaria,8,No,Sí,No,Sí,No,No,No,No,No,Sí,Sí,Premeditado,Sí,Con otras personas,12,Sí
5,2014-05-05,Femenino,South Michelle,Extendida,Otros familiares,4,Desempleado,Secundaria,6,No,Sí,Sí,No,Sí,Sí,No,No,Sí,No,No,Premeditado,No,Con otras personas,11,Sí
4,2020-07-15,Otro,Lake Austinview,Extendida,Padres,7,Empleado público,Universitario,2,Sí,No,No,Sí,Sí,Sí,No,No,No,No,Sí,Impulsivo,No,Con otras personas,6,No
10,2012-07-25,Otro,Zacharyport,Nuclear,Tios,1,Profesor,Secundaria,3,Sí,Sí,No,Sí,Sí,No,No,No,No,Sí,No,Premeditado,No,Con otras personas,8,No
8,2011-07-18,Femenino,New Angelaborough,Monoparental,Hermanos,3,Empleado público,Primaria,5,Sí,Sí,Sí,No,No,Sí,No,No,Sí,Sí,Sí,Impulsivo,No,Solo,10,Sí
8,2019-07-16,Otro,East Julia,Nuclear,Tios,3,Profesor,Primaria,9,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Impulsivo,Sí,Solo,6,Sí
9,2011-11-16,Otro,North Kristin,Monoparental,Hermanos,5,Profesor,Universitario,6,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Impulsivo,Sí,Con otras personas,11,No
13,2012-08-24,Femenino,Port Krystal,Nuclear,Otros familiares,3,Empleado público,Técnico,8,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,Premeditado,No,Con otras personas,10,No
13,2010-02-12,Otro,Davisshire,Nuclear,Tios,2,Profesor,Universitario,3,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,Impulsivo,No,Con otras personas,7,Sí
16,2019-07-26,Otro,North John,Nuclear,Padres,5,Desempleado,Universitario,9,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,No,Sí,Impulsivo,Sí,Solo,13,No
5,2008-05-11,Masculino,Port Bretttown,Monoparental,Abuelos,5,Empleado público,Primaria,3,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Impulsivo,Sí,Con otras personas,13,No
16,2022-06-22,Otro,North Stephaniestad,Extendida,Abuelos,3,Desempleado,Secundaria,7,Sí,No,Sí,No,No,Sí,No,Sí,No,No,Sí,Impulsivo,Sí,Con otras personas,6,No
4,2006-02-27,Masculino,Hollandbury,Extendida,Hermanos,7,Obrero,Universitario,9,No,Sí,No,No,No,No,Sí,Sí,Sí,No,No,Impulsivo,No,Solo,8,No
14,2014-03-30,Femenino,North Jeffrey,Extendida,Abuelos,2,Profesional,Primaria,4,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Impulsivo,No,Solo,7,No
17,2007-07-26,Otro,Tammyview,Extendida,Tios,4,Obrero,Secundaria,4,No,No,No,Sí,No,No,No,No,Sí,No,No,Impulsivo,No,Solo,7,No
7,2010-01-25,Femenino,Rebeccahaven,Nuclear,Tios,1,Profesional,Secundaria,1,Sí,No,Sí,No,Sí,Sí,No,No,No,No,Sí,Impulsivo,No,Con otras personas,9,Sí
14,2006-10-17,Femenino,Port Ericaview,Extendida,Abuelos,1,Empleado público,Técnico,1,No,Sí,Sí,No,Sí,No,Sí,No,No,No,No,Premeditado,No,Con otras personas,14,No
11,2015-10-03,Femenino,Mitchellstad,Extendida,Otros familiares,4,Profesor,Primaria,9,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Impulsivo,Sí,Con otras personas,7,No
8,2018-08-19,Masculino,Sabrinamouth,Nuclear,Abuelos,1,Desempleado,Primaria,5,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,No,Premeditado,Sí,Con otras personas,6,No
11,2011-05-20,Otro,Port Terrimouth,Extendida,Tios,7,Profesional,Técnico,9,Sí,No,No,Sí,Sí,Sí,No,No,No,No,Sí,Impulsivo,No,Con otras personas,14,Sí
15,2016-06-22,Otro,Lake Austinmouth,Nuclear,Otros familiares,1,Obrero,Universitario,5,No,No,No,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Premeditado,No,Solo,7,No
11,2013-07-20,Femenino,Shannonstad,Nuclear,Padres,1,Profesor,Secundaria,5,Sí,Sí,No,Sí,No,No,No,Sí,No,No,Sí,Impulsivo,No,Solo,11,Sí
7,2013-10-07,Femenino,Maysville,Nuclear,Tios,7,Empleado público,Universitario,5,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Premeditado,Sí,Con otras personas,14,No
16,2020-03-16,Femenino,Reesebury,Nuclear,Hermanos,4,Profesional,Universitario,7,No,No,No,Sí,No,Sí,No,Sí,No,Sí,Sí,Impulsivo,No,Con otras personas,11,No
1,2011-09-22,Otro,East Jenniferchester,Monoparental,Padres,5,Desempleado,Universitario,4,No,Sí,Sí,No,No,No,No,Sí,Sí,Sí,No,Premeditado,Sí,Con otras personas,6,No
13,2011-01-14,Otro,Patriciashire,Nuclear,Padres,1,Obrero,Primaria,4,No,Sí,No,No,No,No,Sí,Sí,No,No,Sí,Premeditado,Sí,Solo,7,No
15,2009-07-21,Masculino,Lake Destiny,Nuclear,Padres,3,Profesional,Secundaria,2,Sí,No,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Premeditado,Sí,Con otras personas,10,No
5,2013-12-31,Femenino,Lake Jessicafort,Extendida,Otros familiares,2,Obrero,Universitario,1,No,Sí,No,No,No,No,No,No,Sí,Sí,No,Premeditado,Sí,Solo,9,No
13,2021-11-12,Femenino,Taylormouth,Nuclear,Padres,4,Empresario,Técnico,9,Sí,No,No,No,No,Sí,No,Sí,No,Sí,No,Premeditado,Sí,Solo,14,No
11,2013-11-14,Femenino,East Melissa,Nuclear,Padres,5,Profesional,Secundaria,7,Sí,No,Sí,No,No,Sí,No,Sí,No,Sí,No,Impulsivo,No,Solo,10,No
7,2011-10-28,Femenino,Melissamouth,Monoparental,Otros familiares,5,Empleado público,Técnico,4,Sí,No,No,Sí,No,Sí,Sí,Sí,No,No,No,Premeditado,No,Con otras personas,9,No
7,2006-04-12,Femenino,Russellfurt,Extendida,Padres,7,Desempleado,Técnico,8,No,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Impulsivo,No,Con otras personas,13,No
10,2005-11-17,Otro,Coryfort,Monoparental,Hermanos,4,Profesional,Universitario,4,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,No,No,Premeditado,No,Solo,12,Sí
3,2023-07-12,Otro,West Christopher,Extendida,Otros familiares,4,Empresario,Técnico,1,No,No,No,No,No,No,Sí,No,Sí,Sí,Sí,Impulsivo,No,Con otras personas,14,Sí
1,2011-02-28,Otro,North Kayla,Nuclear,Hermanos,6,Desempleado,Universitario,5,No,No,Sí,Sí,No,Sí,No,No,No,Sí,Sí,Premeditado,No,Solo,14,Sí
11,2011-03-29,Femenino,East Justin,Nuclear,Abuelos,5,Profesor,Universitario,3,Sí,Sí,Sí,No,No,Sí,No,No,No,No,No,Impulsivo,Sí,Con otras personas,9,Sí
16,2017-01-28,Otro,Ramoshaven,Monoparental,Padres,4,Desempleado,Primaria,4,Sí,Sí,Sí,No,No,No,Sí,Sí,No,No,Sí,Impulsivo,Sí,Solo,14,No
10,2019-01-15,Femenino,Cobbview,Extendida,Hermanos,7,Desempleado,Secundaria,1,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Impulsivo,No,Solo,11,Sí
6,2013-07-18,Femenino,Robertstad,Nuclear,Abuelos,6,Desempleado,Técnico,6,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,Impulsivo,Sí,Con otras personas,9,No
2,2010-03-25,Femenino,South Kennethmouth,Extendida,Otros familiares,7,Profesional,Secundaria,1,No,No,No,No,Sí,Sí,No,No,Sí,No,No,Impulsivo,No,Con otras personas,10,No
15,2016-07-09,Masculino,Sarahton,Monoparental,Padres,3,Empleado público,Técnico,8,No,Sí,No,Sí,No,No,Sí,Sí,Sí,Sí,No,Premeditado,Sí,Solo,9,Sí
5,2018-11-30,Otro,East Kara,Nuclear,Abuelos,6,Empresario,Primaria,1,No,Sí,No,No,Sí,No,Sí,No,Sí,No,Sí,Premeditado,No,Solo,8,Sí
8,2021-10-16,Masculino,Mahoneychester,Extendida,Abuelos,4,Profesor,Universitario,2,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Premeditado,No,Solo,7,No
1,2007-11-04,Femenino,West Timothychester,Extendida,Hermanos,2,Empresario,Primaria,1,No,No,Sí,Sí,Sí,No,Sí,No,Sí,No,No,Premeditado,No,Solo,13,No
4,2021-08-27,Femenino,Jenniferfurt,Extendida,Padres,2,Empleado público,Técnico,6,Sí,No,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Impulsivo,Sí,Solo,6,No
9,2022-01-26,Femenino,Bowmanmouth,Nuclear,Tios,2,Desempleado,Primaria,4,No,Sí,No,No,No,No,Sí,Sí,Sí,No,Sí,Impulsivo,No,Solo,13,Sí
1,2021-04-14,Masculino,Leechester,Extendida,Padres,7,Profesional,Técnico,1,No,No,No,No,No,Sí,Sí,No,No,No,No,Premeditado,No,Solo,12,No
2,2020-05-14,Otro,Port Michael,Extendida,Tios,2,Obrero,Secundaria,9,Sí,No,No,Sí,No,No,No,Sí,No,Sí,Sí,Impulsivo,No,Con otras personas,11,Sí
17,2022-10-15,Femenino,Michaelmouth,Extendida,Tios,3,Empleado público,Técnico,9,No,No,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,Premeditado,Sí,Solo,6,No
3,2005-11-18,Otro,New Cindyhaven,Monoparental,Otros familiares,4,Profesional,Secundaria,3,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,Impulsivo,Sí,Solo,13,No
9,2008-06-25,Otro,North Brendamouth,Extendida,Padres,1,Obrero,Secundaria,5,No,No,No,Sí,No,Sí,Sí,Sí,No,Sí,No,Premeditado,Sí,Solo,10,Sí
15,2011-09-23,Femenino,Christopherbury,Nuclear,Padres,6,Profesor,Primaria,7,Sí,Sí,No,No,No,No,No,Sí,Sí,No,Sí,Premeditado,Sí,Solo,12,No
10,2007-02-22,Femenino,East Mason,Nuclear,Hermanos,2,Profesional,Universitario,9,No,Sí,No,No,Sí,No,Sí,No,Sí,No,No,Premeditado,No,Solo,7,No
1,2021-12-24,Femenino,Sheastad,Monoparental,Abuelos,4,Profesional,Primaria,2,Sí,No,Sí,Sí,No,Sí,No,No,No,Sí,No,Premeditado,No,Con otras personas,11,Sí
11,2008-02-15,Femenino,East Alexanderton,Monoparental,Tios,3,Obrero,Secundaria,1,No,No,No,No,No,No,No,Sí,No,No,Sí,Premeditado,No,Solo,6,Sí
12,2006-12-28,Otro,South Jordanport,Extendida,Otros familiares,5,Obrero,Primaria,7,Sí,No,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Impulsivo,Sí,Solo,14,Sí
5,2015-11-09,Femenino,Murrayfort,Monoparental,Tios,2,Profesional,Primaria,7,No,No,No,Sí,Sí,Sí,Sí,No,No,No,No,Premeditado,Sí,Solo,10,No
11,2020-05-12,Masculino,Reyesfurt,Monoparental,Abuelos,6,Empleado público,Primaria,4,Sí,No,No,No,No,No,Sí,Sí,No,Sí,Sí,Premeditado,No,Solo,11,Sí
1,2018-06-29,Masculino,Parkerport,Nuclear,Tios,5,Profesor,Secundaria,9,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Impulsivo,Sí,Con otras personas,14,No
14,2019-11-02,Masculino,Mercadoside,Nuclear,Abuelos,6,Profesor,Universitario,7,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,No,Sí,Impulsivo,No,Con otras personas,11,Sí
2,2021-11-07,Femenino,Riosview,Nuclear,Hermanos,6,Empresario,Primaria,3,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,Impulsivo,No,Solo,8,Sí
3,2007-08-10,Femenino,South Donnamouth,Nuclear,Tios,4,Empresario,Secundaria,1,No,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,No,Impulsivo,Sí,Con otras personas,9,No
8,2018-04-18,Femenino,Gomezport,Monoparental,Hermanos,7,Obrero,Técnico,7,No,No,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Premeditado,No,Solo,12,No
8,2010-11-26,Femenino,Ruizshire,Monoparental,Hermanos,4,Profesor,Primaria,3,No,No,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Premeditado,No,Solo,10,No
6,2007-10-12,Femenino,North Morgan,Nuclear,Otros familiares,5,Empleado público,Primaria,4,No,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Sí,Premeditado,No,Con otras personas,6,No
15,2018-03-13,Femenino,Lake Willie,Monoparental,Otros familiares,2,Empleado público,Técnico,2,Sí,No,No,No,No,No,No,Sí,No,No,Sí,Impulsivo,Sí,Con otras personas,6,Sí
10,2022-02-18,Otro,North Georgeburgh,Monoparental,Tios,7,Empresario,Universitario,7,Sí,No,Sí,No,No,Sí,No,Sí,No,No,Sí,Premeditado,No,Solo,14,Sí
9,2012-07-25,Masculino,Lake Ericchester,Monoparental,Hermanos,7,Desempleado,Universitario,6,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Impulsivo,Sí,Con otras personas,14,Sí
14,2019-03-12,Femenino,North Jessica,Nuclear,Abuelos,7,Profesor,Primaria,7,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,Impulsivo,Sí,Con otras personas,13,Sí
4,2010-01-24,Femenino,Crossborough,Nuclear,Hermanos,4,Profesional,Técnico,4,Sí,No,No,No,No,Sí,Sí,Sí,No,No,No,Impulsivo,Sí,Solo,7,Sí
6,2020-12-05,Femenino,Gabrielafurt,Nuclear,Abuelos,2,Profesional,Técnico,8,No,No,Sí,No,No,No,No,No,No,Sí,Sí,Impulsivo,Sí,Solo,13,No
5,2009-07-09,Masculino,Lewisbury,Nuclear,Otros familiares,4,Desempleado,Primaria,7,No,No,Sí,Sí,Sí,No,Sí,No,No,No,Sí,Impulsivo,Sí,Con otras personas,13,Sí
16,2008-04-01,Masculino,Ryanbury,Monoparental,Abuelos,1,Profesor,Primaria,2,No,No,Sí,Sí,No,No,Sí,No,No,No,No,Impulsivo,No,Solo,11,Sí
9,2018-02-11,Masculino,Nicholaston,Nuclear,Padres,7,Desempleado,Primaria,5,No,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,No,Premeditado,Sí,Con otras personas,12,Sí
4,2011-03-02,Femenino,Robertsonview,Monoparental,Hermanos,3,Desempleado,Universitario,4,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,Premeditado,No,Solo,12,No
7,2006-09-03,Femenino,Wesleyport,Nuclear,Abuelos,1,Empresario,Primaria,1,No,No,No,No,Sí,Sí,Sí,No,Sí,Sí,No,Premeditado,No,Solo,10,No
10,2011-05-02,Femenino,Ashleyfurt,Extendida,Padres,5,Desempleado,Secundaria,5,Sí,Sí,Sí,No,No,Sí,No,No,No,Sí,Sí,Premeditado,No,Solo,11,No
2,2012-03-15,Otro,Lake Monicaside,Monoparental,Hermanos,3,Empresario,Técnico,4,Sí,No,No,Sí,Sí,Sí,No,Sí,No,No,No,Impulsivo,No,Con otras personas,9,Sí
2,2008-02-28,Otro,Port Nathanport,Monoparental,Padres,2,Empleado público,Primaria,1,No,No,Sí,Sí,Sí,No,Sí,No,No,No,No,Impulsivo,Sí,Con otras personas,11,Sí
5,2018-11-12,Femenino,West Curtis,Monoparental,Otros familiares,4,Desempleado,Técnico,3,Sí,Sí,No,No,Sí,No,No,No,Sí,Sí,No,Premeditado,No,Con otras personas,12,No
16,2022-08-12,Masculino,Atkinsside,Nuclear,Otros familiares,2,Profesional,Universitario,4,Sí,No,Sí,Sí,No,Sí,Sí,No,No,Sí,No,Impulsivo,Sí,Solo,13,Sí
2,2014-06-04,Femenino,North Travis,Extendida,Padres,2,Desempleado,Primaria,9,No,No,No,No,Sí,No,Sí,No,Sí,No,Sí,Impulsivo,Sí,Solo,7,Sí
6,2020-01-10,Masculino,East Stephen,Nuclear,Abuelos,7,Empresario,Secundaria,1,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,Premeditado,No,Solo,10,No
2,2015-01-15,Masculino,New Spencerton,Extendida,Tios,6,Obrero,Primaria,5,No,Sí,Sí,Sí,No,No,No,No,No,Sí,No,Impulsivo,No,Solo,11,No
12,2008-09-07,Femenino,Harrisonshire,Extendida,Otros familiares,5,Empleado público,Secundaria,9,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,Premeditado,Sí,Con otras personas,9,No
6,2008-03-18,Femenino,Elizabethport,Nuclear,Tios,7,Profesor,Primaria,6,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Premeditado,No,Solo,10,Sí
11,2020-10-30,Otro,Lake Mario,Extendida,Tios,6,Empresario,Universitario,2,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,No,Impulsivo,Sí,Con otras personas,12,Sí
10,2011-01-19,Masculino,Nicholaschester,Extendida,Abuelos,6,Empleado público,Técnico,8,Sí,Sí,No,Sí,Sí,No,Sí,No,No,Sí,Sí,Premeditado,Sí,Con otras personas,9,No
17,2011-06-10,Femenino,Wadeton,Monoparental,Padres,6,Profesor,Técnico,9,Sí,No,Sí,No,No,No,Sí,No,No,No,Sí,Impulsivo,Sí,Con otras personas,10,Sí
8,2019-03-26,Otro,Kellymouth,Monoparental,Otros familiares,1,Empresario,Secundaria,5,Sí,No,No,No,Sí,Sí,No,Sí,Sí,No,No,Impulsivo,Sí,Solo,12,Sí
17,2009-01-26,Otro,Booneshire,Monoparental,Hermanos,4,Empresario,Primaria,1,Sí,No,Sí,Sí,Sí,No,No,No,Sí,No,No,Impulsivo,Sí,Con otras personas,12,Sí
13,2014-10-16,Femenino,Lake Gregory,Nuclear,Padres,3,Profesional,Secundaria,7,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,Sí,No,Premeditado,Sí,Con otras personas,6,Sí
13,2022-02-23,Femenino,Chambersport,Monoparental,Padres,7,Profesor,Primaria,4,No,No,No,Sí,Sí,Sí,No,Sí,No,No,Sí,Premeditado,No,Con otras personas,13,No
17,2008-07-17,Masculino,Tinabury,Extendida,Tios,6,Obrero,Secundaria,1,No,Sí,No,Sí,No,Sí,Sí,No,No,Sí,Sí,Premeditado,Sí,Con otras personas,11,Sí
1,2014-08-13,Otro,Jillport,Monoparental,Padres,5,Profesional,Primaria,8,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Premeditado,Sí,Solo,13,Sí
15,2022-01-27,Masculino,Jillfurt,Extendida,Otros familiares,5,Obrero,Primaria,3,No,No,No,No,No,No,Sí,Sí,Sí,No,No,Impulsivo,No,Solo,8,Sí
15,2019-11-27,Femenino,East Michealville,Monoparental,Abuelos,4,Profesor,Técnico,3,No,No,No,Sí,No,Sí,No,Sí,No,Sí,Sí,Impulsivo,Sí,Con otras personas,6,Sí
4,2016-12-14,Femenino,Stevensonberg,Extendida,Otros familiares,4,Empleado público,Secundaria,8,No,Sí,No,No,No,Sí,Sí,No,No,Sí,No,Premeditado,No,Con otras personas,10,No
16,2009-01-27,Femenino,Michelebury,Nuclear,Otros familiares,5,Desempleado,Primaria,7,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Premeditado,Sí,Con otras personas,6,No
5,2014-05-21,Masculino,West Brittany,Extendida,Hermanos,5,Profesional,Secundaria,9,Sí,No,No,No,Sí,No,No,No,No,Sí,Sí,Premeditado,Sí,Con otras personas,11,No
6,2021-01-18,Otro,Jamesburgh,Monoparental,Hermanos,7,Profesor,Secundaria,1,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,No,Impulsivo,No,Con otras personas,13,Sí
10,2010-09-15,Otro,Port Stevenville,Nuclear,Padres,5,Obrero,Técnico,2,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Premeditado,No,Solo,11,No
13,2007-04-14,Masculino,Laurenmouth,Monoparental,Tios,5,Profesor,Técnico,8,No,No,No,Sí,No,No,No,Sí,No,No,No,Premeditado,Sí,Con otras personas,9,Sí
13,2020-09-10,Femenino,East Marytown,Nuclear,Padres,5,Profesor,Técnico,1,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,Sí,Impulsivo,No,Solo,14,Sí
